Year,County_of_Residence,County_of_Residence_FIPS,Maternal_Morbidity_Desc,Maternal_Morbidity_YN,Births,Ave_Age_of_Mother,Ave_OE_Gestational_Age_Wks,Ave_LMP_Gestational_Age_Wks,Ave_Birth_Weight_gms,Ave_Pre_pregnancy_BMI,Ave_Number_of_Prenatal_Wks
2017-01-01,"Douglas County, NE",31055,At least one checked,0,135,28.78,38.48,38.37,3377.19,25.55,11.92
2017-01-01,"Charleston County, SC",45019,At least one checked,0,98,29.64,38.48,38.66,3342.74,24.95,11.55
2017-01-01,"Rutherford County, TN",47149,At least one checked,0,69,28.06,38.48,38.64,3402.61,25.2,10.22
2017-01-01,"Saratoga County, NY",36091,At least one checked,0,45,30.71,38.73,38.78,3384.93,28.16,12.33
2017-01-01,"Warren County, OH",39165,At least one checked,0,66,29.39,38.73,38.67,3382.35,24.7,11.62
2017-01-01,"Davidson County, TN",47037,At least one checked,0,228,28.78,38.73,38.79,3412.16,23.63,9.64
2017-01-01,"Lucas County, OH",39095,At least one checked,0,68,28.19,38.31,38.03,3301.54,27.65,12.06
2017-01-01,"Dallas County, TX",48113,At least one checked,0,476,27.83,38.31,38.66,3270.89,24.12,10.02
2017-01-01,"Nassau County, NY",36059,At least one checked,0,289,31.55,38.56,38.7,3316.57,25.19,11.4
2017-01-01,"Hamilton County, IN",18057,At least one checked,0,44,31.43,38.14,38.18,3415.11,26.23,11.7
2017-01-01,"Saginaw County, MI",26145,At least one checked,0,42,26.43,38.14,38.17,3172.21,26.61,10.93
2017-01-01,"Tarrant County, TX",48439,At least one checked,0,238,28.63,38.14,38.21,3290.74,26.69,9.26
2017-01-01,"Sussex County, DE",10005,At least one checked,0,41,27.0,38.39,38.98,3341.51,25.91,9.41
2017-01-01,"Milwaukee County, WI",55079,At least one checked,0,237,28.95,38.39,38.74,3337.75,26.24,12.35
2017-01-01,"Waukesha County, WI",55133,At least one checked,0,62,30.55,38.39,38.69,3345.69,26.25,13.7
2017-01-01,"McLean County, IL",17113,At least one checked,0,44,29.36,38.64,38.8,3502.43,27.16,11.63
2017-01-01,"Unidentified Counties, MN",27999,At least one checked,0,403,28.33,38.64,38.81,3471.33,26.98,11.64
2017-01-01,"Palm Beach County, FL",12099,At least one checked,0,114,30.41,37.64,37.74,3057.73,25.01,10.39
2017-01-01,"Unidentified Counties, GA",13999,At least one checked,0,438,26.74,37.64,37.86,3151.72,27.28,10.3
2017-01-01,"Loudoun County, VA",51107,At least one checked,0,44,31.18,37.64,38.43,3286.25,26.38,12.7
2017-01-01,"Solano County, CA",06095,At least one checked,0,66,31.15,38.22,38.49,3251.41,26.57,10.55
2017-01-01,"Anne Arundel County, MD",24003,At least one checked,0,58,30.74,38.22,38.48,3264.95,26.84,10.74
2017-01-01,"Baltimore County, MD",24005,At least one checked,0,130,29.85,38.22,38.18,3184.32,26.61,10.99
2017-01-01,"Essex County, MA",25009,At least one checked,0,103,30.32,38.22,38.05,3271.3,25.89,12.52
2017-01-01,"Unidentified Counties, MI",26999,At least one checked,0,367,28.09,38.22,38.36,3332.39,26.97,11.56
2017-01-01,"Unidentified Counties, NC",37999,At least one checked,0,382,27.05,38.22,38.33,3274.64,27.08,12.19
2017-01-01,"Fairfield County, OH",39045,At least one checked,0,54,27.09,38.22,38.28,3318.72,24.9,10.75
2017-01-01,"Hillsborough County, FL",12057,At least one checked,0,133,29.48,38.55,38.92,3370.89,25.6,11.11
2017-01-01,"Salt Lake County, UT",49035,At least one checked,0,328,28.35,38.55,38.66,3311.54,24.91,11.45
2017-01-01,"Utah County, UT",49049,At least one checked,0,174,27.09,38.55,38.66,3376.8,23.32,11.7
2017-01-01,"San Diego County, CA",06073,At least one checked,0,859,27.67,38.8,38.98,3361.84,24.59,11.03
2017-01-01,"Forsyth County, NC",37067,At least one checked,0,70,28.21,38.8,39.26,3335.04,25.07,14.0
2017-01-01,"New Hanover County, NC",37129,At least one checked,0,55,29.4,38.8,39.05,3520.87,25.44,12.54
2017-01-01,"Washington County, OR",41067,At least one checked,0,146,30.6,38.8,38.66,3341.89,25.05,11.28
2017-01-01,"Worcester County, MA",25027,At least one checked,0,221,30.59,38.13,38.17,3182.25,26.01,11.0
2017-01-01,"Unidentified Counties, MO",29999,At least one checked,0,597,27.08,38.13,38.33,3308.74,26.25,11.39
2017-01-01,"Fairfield County, CT",09001,At least one checked,0,125,31.1,38.63,38.84,3373.32,24.84,12.3
2017-01-01,"Unidentified Counties, NH",33999,At least one checked,0,71,29.31,38.63,38.69,3286.57,25.07,12.74
2017-01-01,"Westchester County, NY",36119,At least one checked,0,112,31.76,38.21,38.59,3301.81,24.78,10.7
2017-01-01,"Marion County, OR",41047,At least one checked,0,103,26.23,38.21,38.5,3278.05,26.71,11.32
2017-01-01,"Middlesex County, NJ",34023,At least one checked,0,87,30.02,38.46,38.98,3341.1,26.75,11.28
2017-01-01,"Orange County, CA",06059,At least one checked,0,316,30.08,38.71,38.78,3339.48,24.31,12.75
2017-01-01,"Mecklenburg County, NC",37119,At least one checked,0,198,29.76,38.71,39.13,3346.26,24.96,12.48
2017-01-01,"Philadelphia County, PA",42101,At least one checked,0,405,26.48,38.71,38.72,3262.78,25.88,9.72
2017-01-01,"Fayette County, KY",21067,At least one checked,0,51,30.35,38.29,38.45,3343.35,23.61,13.18
2017-01-01,"Hamilton County, OH",39061,At least one checked,0,319,28.84,38.29,38.46,3302.92,25.41,11.87
2017-01-01,"Unidentified Counties, OR",41999,At least one checked,0,170,28.05,38.29,38.35,3305.38,26.6,11.69
2017-01-01,"Davis County, UT",49011,At least one checked,0,107,28.63,38.29,38.6,3290.13,24.48,11.75
2017-01-01,"Howard County, MD",24027,At least one checked,0,54,31.19,38.54,38.69,3377.35,25.29,11.0
2017-01-01,"Middlesex County, MA",25017,At least one checked,0,275,32.16,38.54,38.62,3288.46,24.56,13.68
2017-01-01,"Montgomery County, OH",39113,At least one checked,0,71,28.38,38.54,38.45,3287.39,26.3,11.0
2017-01-01,"Lubbock County, TX",48303,At least one checked,0,69,27.12,38.54,38.59,3377.65,26.02,11.19
2017-01-01,"Summit County, OH",39153,At least one checked,0,82,29.48,38.79,38.98,3410.52,25.45,12.04
2017-01-01,"Cass County, ND",38017,At least one checked,0,122,28.61,38.37,38.72,3299.27,26.89,11.22
2017-01-01,"Bucks County, PA",42017,At least one checked,0,41,31.0,38.37,38.29,3204.49,26.26,12.41
2017-01-01,"Luzerne County, PA",42079,At least one checked,0,41,28.22,38.37,38.54,3346.27,24.74,12.18
2017-01-01,"Unidentified Counties, PA",42999,At least one checked,0,545,27.33,38.62,38.86,3321.11,26.61,11.62
2017-01-01,"Denton County, TX",48121,At least one checked,0,82,30.57,38.62,38.91,3357.82,24.13,10.56
2017-01-01,"Los Angeles County, CA",06037,At least one checked,0,1190,30.47,38.2,38.33,3208.26,25.66,11.78
2017-01-01,"Winnebago County, IL",17201,At least one checked,0,75,28.12,38.2,38.37,3276.51,26.22,13.08
2017-01-01,"Hillsborough County, NH",33011,At least one checked,0,101,29.7,38.2,38.35,3273.9,25.81,12.74
2017-01-01,"Morris County, NJ",34027,At least one checked,0,51,31.37,38.2,38.22,3213.02,24.47,10.98
2017-01-01,"Adams County, CO",08001,At least one checked,0,85,29.39,38.45,38.62,3341.53,26.19,9.42
2017-01-01,"Orange County, FL",12095,At least one checked,0,80,28.62,38.45,38.85,3356.76,25.21,10.0
2017-01-01,"Pierce County, WA",53053,At least one checked,0,153,29.38,38.45,38.57,3385.68,27.18,12.11
2017-01-01,"New York County, NY",36061,At least one checked,0,253,32.04,38.7,38.78,3310.79,23.22,11.42
2017-01-01,"Multnomah County, OR",41051,At least one checked,0,212,31.05,38.7,38.79,3392.56,24.46,11.25
2017-01-01,"Chittenden County, VT",50007,At least one checked,0,71,31.2,38.7,39.03,3357.72,26.06,12.49
2017-01-01,"Ocean County, NJ",34029,At least one checked,0,99,29.16,38.28,38.23,3338.42,25.19,11.19
2017-01-01,"Fort Bend County, TX",48157,At least one checked,0,72,30.93,38.28,38.36,3289.15,25.37,9.66
2017-01-01,"Kent County, MI",26081,At least one checked,0,139,29.94,38.53,38.59,3376.6,29.5,12.37
2017-01-01,"Unidentified Counties, NE",31999,At least one checked,0,234,27.03,38.53,38.65,3403.2,26.33,11.18
2017-01-01,"Santa Barbara County, CA",06083,At least one checked,0,88,29.14,38.36,38.5,3328.66,25.31,12.68
2017-01-01,"Kenton County, KY",21117,At least one checked,0,53,28.79,38.36,38.75,3366.08,26.49,10.92
2017-01-01,"Baldwin County, AL",01003,At least one checked,0,41,27.9,38.61,39.07,3412.17,25.36,12.4
2017-01-01,"St. Charles County, MO",29183,At least one checked,0,82,29.76,38.61,38.72,3467.6,27.0,12.59
2017-01-01,"Westmoreland County, PA",42129,At least one checked,0,56,27.75,38.61,38.57,3405.7,25.93,12.91
2017-01-01,"Greenville County, SC",45045,At least one checked,0,74,28.24,38.61,38.82,3358.91,25.93,12.66
2017-01-01,"Anchorage Borough, AK",02020,At least one checked,0,64,28.28,38.19,38.53,3389.75,25.79,11.05
2017-01-01,"Unidentified Counties, ND",38999,At least one checked,0,133,28.23,38.44,38.48,3435.5,26.66,11.28
2017-01-01,"Unidentified Counties, SD",46999,At least one checked,0,123,25.76,38.44,38.21,3477.09,26.35,9.78
2017-01-01,"Travis County, TX",48453,At least one checked,0,157,30.05,38.44,38.62,3317.17,24.03,12.1
2017-01-01,"Bernalillo County, NM",35001,At least one checked,0,114,27.89,38.69,38.74,3284.38,26.43,9.2
2017-01-01,"Chester County, PA",42029,At least one checked,0,75,31.03,38.69,38.97,3279.0,24.46,10.83
2017-01-01,"Unidentified Counties, AL",01999,At least one checked,0,259,26.51,37.94,38.12,3181.14,26.79,10.96
2017-01-01,"Hartford County, CT",09003,At least one checked,0,120,30.57,37.94,37.98,3285.17,25.07,10.8
2017-01-01,"Orleans Parish, LA",22071,At least one checked,0,101,29.68,37.94,38.19,3137.18,27.29,11.3
2017-01-01,"St. Louis County, MN",27137,At least one checked,0,67,28.42,37.94,38.15,3283.67,27.47,12.14
2017-01-01,"Unidentified Counties, IN",18999,At least one checked,0,438,27.21,38.27,38.43,3348.3,27.23,11.79
2017-01-01,"St. Louis County, MO",29189,At least one checked,0,120,30.45,38.52,38.41,3332.1,25.89,11.52
2017-01-01,"Butler County, OH",39017,At least one checked,0,129,29.76,38.52,38.57,3384.74,25.12,12.19
2017-01-01,"Clackamas County, OR",41005,At least one checked,0,65,31.35,38.52,38.23,3305.46,26.05,12.05
2017-01-01,"Unidentified Counties, WI",55999,At least one checked,0,376,28.39,38.52,38.7,3392.58,27.26,12.04
2017-01-01,"Clermont County, OH",39025,At least one checked,0,75,28.11,38.77,38.95,3360.67,26.63,12.76
2017-01-01,"Pasco County, FL",12101,At least one checked,0,55,26.62,38.35,38.65,3307.84,25.77,10.69
2017-01-01,"Benton County, AR",05007,At least one checked,0,52,27.98,38.6,38.79,3317.88,25.39,12.21
2017-01-01,"Weld County, CO",08123,At least one checked,0,65,28.38,38.6,38.66,3176.35,26.31,11.08
2017-01-01,"Norfolk County, MA",25021,At least one checked,0,160,32.23,38.6,38.82,3256.11,24.84,14.04
2017-01-01,"Plymouth County, MA",25023,At least one checked,0,85,31.56,38.6,38.61,3326.02,25.22,12.68
2017-01-01,"Franklin County, OH",39049,At least one checked,0,554,29.07,38.18,38.26,3202.4,25.76,10.39
2017-01-01,"Berkeley County, SC",45015,At least one checked,0,44,27.52,38.18,38.07,3387.14,27.71,11.16
2017-01-01,"Unidentified Counties, KS",20999,At least one checked,0,243,26.08,38.43,38.39,3375.77,26.57,11.4
2017-01-01,"Rockland County, NY",36087,At least one checked,0,61,30.21,38.43,38.44,3230.69,24.89,11.73
2017-01-01,"Jefferson County, CO",08059,At least one checked,0,78,30.24,38.68,38.9,3170.95,24.89,10.72
2017-01-01,"Unidentified Counties, CO",08999,At least one checked,0,144,27.43,38.26,38.47,3184.15,25.5,10.49
2017-01-01,"Monroe County, NY",36055,At least one checked,0,242,29.57,38.26,38.37,3247.76,26.48,10.95
2017-01-01,"Erie County, NY",36029,At least one checked,0,494,29.06,38.51,38.56,3326.57,26.24,10.53
2017-01-01,"Queens County, NY",36081,At least one checked,0,410,30.35,38.51,38.68,3223.21,24.07,10.73
2017-01-01,"Durham County, NC",37063,At least one checked,0,49,31.24,38.76,39.04,3440.02,26.14,12.2
2017-01-01,"Delaware County, OH",39041,At least one checked,0,54,30.72,38.76,39.06,3415.57,24.05,12.19
2017-01-01,"Sedgwick County, KS",20173,At least one checked,0,69,27.86,38.09,38.12,3372.52,26.33,10.77
2017-01-01,"Olmsted County, MN",27109,At least one checked,0,44,29.3,38.09,38.09,3330.27,27.08,9.14
2017-01-01,"Unidentified Counties, MT",30999,At least one checked,0,132,27.53,38.09,38.17,3303.36,26.15,10.12
2017-01-01,"Delaware County, PA",42045,At least one checked,0,129,28.97,38.09,38.27,3175.77,24.85,9.05
2017-01-01,"Lancaster County, PA",42071,At least one checked,0,236,28.74,38.34,38.61,3302.7,25.74,11.78
2017-01-01,"Douglas County, CO",08035,At least one checked,0,64,31.67,38.59,38.53,3226.53,24.99,10.58
2017-01-01,"El Paso County, CO",08041,At least one checked,0,73,28.05,38.59,38.74,3356.93,26.71,9.38
2017-01-01,"Oakland County, MI",26125,At least one checked,0,230,30.6,38.84,38.76,3401.3,24.72,13.37
2017-01-01,"Anderson County, SC",45007,At least one checked,0,56,25.38,38.84,39.36,3399.02,26.49,12.95
2017-01-01,"Virginia Beach city, VA",51810,At least one checked,0,50,29.4,38.84,39.1,3358.54,26.03,11.52
2017-01-01,"Allen County, IN",18003,At least one checked,0,77,27.61,38.42,38.22,3272.96,26.67,11.88
2017-01-01,"Suffolk County, NY",36103,At least one checked,0,912,29.72,38.42,38.51,3261.84,26.53,9.52
2017-01-01,"Providence County, RI",44007,At least one checked,0,157,28.8,38.42,38.55,3325.91,25.53,12.9
2017-01-01,"Unidentified Counties, VT",50999,At least one checked,0,107,30.37,38.42,38.6,3367.25,27.34,12.67
2017-01-01,"Hamilton County, TN",47065,At least one checked,0,79,28.75,38.67,38.44,3357.05,24.64,11.32
2017-01-01,"Alachua County, FL",12001,At least one checked,0,10,32.2,35.2,35.5,2739.9,20.17,10.57
2017-01-01,"Henry County, GA",13151,At least one checked,0,10,26.9,37.6,36.3,3161.4,25.61,13.8
2017-01-01,"Kendall County, IL",17093,At least one checked,0,10,29.3,37.0,36.9,3331.6,24.46,12.89
2017-01-01,"Kennebec County, ME",23011,At least one checked,0,10,27.7,39.6,39.5,3453.3,25.57,13.4
2017-01-01,"Sandoval County, NM",35043,At least one checked,0,10,30.4,37.8,37.5,3355.4,25.83,10.78
2017-01-01,"Florence County, SC",45041,At least one checked,0,10,24.9,37.7,38.1,3130.7,26.7,8.2
2017-01-01,"Pennington County, SD",46103,At least one checked,0,10,28.0,37.2,40.5,3306.9,26.3,8.9
2017-01-01,"Washington County, TN",47179,At least one checked,0,10,28.0,39.3,39.7,3384.6,22.45,5.75
2017-01-01,"Beaufort County, SC",45013,At least one checked,0,10,28.2,38.3,38.4,3190.4,25.65,14.5
2017-01-01,"Middlesex County, CT",09007,At least one checked,0,11,32.18,39.55,39.55,3514.09,25.45,11.73
2017-01-01,"Clarke County, GA",13059,At least one checked,0,11,27.91,37.55,38.0,3202.27,25.56,9.73
2017-01-01,"Houston County, GA",13153,At least one checked,0,11,27.73,37.27,37.0,3214.27,27.17,11.0
2017-01-01,"Hinds County, MS",28049,At least one checked,0,11,25.64,35.27,36.0,2506.18,29.36,10.91
2017-01-01,"San Juan County, NM",35045,At least one checked,0,11,27.45,37.45,37.45,3165.45,28.85,11.8
2017-01-01,"Pitt County, NC",37147,At least one checked,0,11,30.36,37.09,37.36,3058.36,27.28,11.27
2017-01-01,"Robeson County, NC",37155,At least one checked,0,11,24.36,39.18,40.09,3362.73,26.59,10.73
2017-01-01,"Skagit County, WA",53057,At least one checked,0,11,25.82,39.64,40.0,3721.36,26.96,9.09
2017-01-01,"Windham County, CT",09015,At least one checked,0,11,31.64,38.91,39.0,3358.36,28.35,12.55
2017-01-01,"Calhoun County, AL",01015,At least one checked,0,12,27.25,37.83,37.75,2915.25,28.03,10.5
2017-01-01,"Macon County, IL",17115,At least one checked,0,12,30.33,37.0,35.58,2788.33,26.95,9.9
2017-01-01,"Broome County, NY",36007,At least one checked,0,12,31.33,37.33,37.92,2977.08,29.42,10.83
2017-01-01,"Brunswick County, NC",37019,At least one checked,0,12,29.5,39.17,38.92,3530.92,29.91,11.83
2017-01-01,"Lycoming County, PA",42081,At least one checked,0,12,27.83,37.42,37.33,3286.33,23.99,9.92
2017-01-01,"Washington County, RI",44009,At least one checked,0,12,32.58,38.25,37.33,3353.83,27.79,14.0
2017-01-01,"Bonneville County, ID",16019,At least one checked,0,12,26.25,38.83,39.08,3392.08,27.75,12.5
2017-01-01,"St. Johns County, FL",12109,At least one checked,0,12,29.0,38.42,38.67,3341.08,26.85,12.33
2017-01-01,"Lake County, FL",12069,At least one checked,0,13,29.77,37.85,38.08,3208.38,27.08,10.31
2017-01-01,"Martin County, FL",12085,At least one checked,0,13,27.85,37.77,38.46,3173.31,23.72,9.38
2017-01-01,"Hampshire County, MA",25015,At least one checked,0,13,32.38,38.92,39.0,3424.15,24.22,12.85
2017-01-01,"Comanche County, OK",40031,At least one checked,0,13,26.85,37.31,37.15,3237.15,26.81,9.77
2017-01-01,"Cambria County, PA",42021,At least one checked,0,13,27.38,37.15,37.38,2917.31,23.09,11.25
2017-01-01,"Lackawanna County, PA",42069,At least one checked,0,13,31.0,37.38,37.46,3017.38,29.29,8.08
2017-01-01,"La Porte County, IN",18091,At least one checked,0,13,28.38,38.0,37.85,3123.69,30.03,10.08
2017-01-01,"Cowlitz County, WA",53015,At least one checked,0,13,25.15,38.46,38.15,3283.31,23.31,13.23
2017-01-01,"Unidentified Counties, MA",25999,At least one checked,0,13,30.77,38.54,38.08,3234.08,25.91,14.31
2017-01-01,"Sullivan County, TN",47163,At least one checked,0,13,26.92,38.77,38.85,3612.38,27.56,10.09
2017-01-01,"Marin County, CA",06041,At least one checked,0,14,30.57,39.71,39.57,3853.14,23.67,10.71
2017-01-01,"Coweta County, GA",13077,At least one checked,0,14,26.71,36.64,37.21,2964.57,24.88,9.79
2017-01-01,"Kankakee County, IL",17091,At least one checked,0,14,30.29,35.0,35.0,2531.43,26.67,9.0
2017-01-01,"Madison County, IN",18095,At least one checked,0,14,26.86,36.71,36.79,2903.36,27.31,10.29
2017-01-01,"Harnett County, NC",37085,At least one checked,0,14,27.5,37.07,39.14,2853.43,27.72,9.62
2017-01-01,"Adams County, PA",42001,At least one checked,0,14,25.86,39.07,39.64,3425.0,29.84,12.21
2017-01-01,"Blair County, PA",42013,At least one checked,0,14,28.5,38.0,38.29,3161.21,27.71,10.21
2017-01-01,"Kaufman County, TX",48257,At least one checked,0,14,23.5,38.0,38.36,3517.07,27.29,9.29
2017-01-01,"Santa Rosa County, FL",12113,At least one checked,0,14,28.21,38.57,38.93,3437.79,28.31,12.85
2017-01-01,"Delaware County, IN",18035,At least one checked,0,14,27.14,38.14,38.36,3128.5,27.36,10.93
2017-01-01,"Merrimack County, NH",33013,At least one checked,0,14,27.86,37.64,38.07,3150.64,30.68,12.5
2017-01-01,"Warren County, NJ",34041,At least one checked,0,14,32.57,37.64,38.5,3037.93,24.22,12.38
2017-01-01,"Arlington County, VA",51013,At least one checked,0,14,34.93,37.64,37.86,3140.86,24.23,12.92
2017-01-01,"Shawnee County, KS",20177,At least one checked,0,14,29.64,38.21,38.29,3435.57,26.35,10.07
2017-01-01,"Johnson County, TX",48251,At least one checked,0,14,27.43,38.43,38.14,3500.71,27.58,10.71
2017-01-01,"Osceola County, FL",12097,At least one checked,0,15,28.33,39.4,39.6,3539.33,26.15,9.93
2017-01-01,"Paulding County, GA",13223,At least one checked,0,15,30.27,39.2,39.8,3574.47,25.53,11.87
2017-01-01,"Jackson County, MI",26075,At least one checked,0,15,25.27,37.13,36.73,2999.0,28.55,12.54
2017-01-01,"St. Clair County, MI",26147,At least one checked,0,15,27.4,37.6,37.6,3141.2,30.47,10.29
2017-01-01,"Washington County, WI",55131,At least one checked,0,15,31.0,37.93,37.93,3229.33,24.89,13.93
2017-01-01,"Litchfield County, CT",09005,At least one checked,0,15,30.07,38.4,39.07,3582.47,25.63,10.53
2017-01-01,"New London County, CT",09011,At least one checked,0,15,29.8,38.27,38.27,3312.13,26.88,13.21
2017-01-01,"Cochise County, AZ",04003,At least one checked,0,16,29.25,37.56,37.12,3080.88,26.42,9.19
2017-01-01,"Napa County, CA",06055,At least one checked,0,16,29.75,38.88,39.0,3570.06,27.16,12.38
2017-01-01,"Androscoggin County, ME",23001,At least one checked,0,16,27.0,39.12,39.75,3556.88,27.09,13.38
2017-01-01,"Jackson County, MS",28059,At least one checked,0,16,27.75,36.75,37.0,3020.88,26.6,13.0
2017-01-01,"Franklin County, MO",29071,At least one checked,0,16,27.25,39.33,39.6,3629.5,25.67,11.0
2017-01-01,"Kent County, RI",44003,At least one checked,0,16,28.06,39.12,39.38,3369.88,23.52,12.57
2017-01-01,"Hays County, TX",48209,At least one checked,0,16,30.19,38.88,38.56,3334.75,27.13,11.81
2017-01-01,"Sheboygan County, WI",55117,At least one checked,0,16,29.5,37.56,38.19,3246.31,26.45,12.69
2017-01-01,"DeSoto County, MS",28033,At least one checked,0,16,28.31,38.25,39.38,3275.25,25.37,10.75
2017-01-01,"Blount County, TN",47009,At least one checked,0,16,29.12,38.75,39.12,3503.81,27.69,13.86
2017-01-01,"Columbiana County, OH",39029,At least one checked,0,16,25.56,38.31,38.06,3422.88,23.09,12.94
